Epoch,Training Loss,Validation Loss
1,1.053906203701354,1.0537905008534496
2,1.053691426768598,1.0535757398171106
3,1.0534766817858767,1.0533610144056205
4,1.0532619740498268,1.053146327657442
5,1.0530473056906076,1.0529316809442348
6,1.0528326777333743,1.0527170749860852
7,1.0526180907424278,1.0525025102027046
8,1.0524035450557634,1.0522879868528898
9,1.0521890408839094,1.0520735050989485
10,1.0519745783582417,1.051859065040711
11,1.051760157557626,1.0516446667353452
12,1.051545778524432,1.051430310209728
13,1.0513314412747514,1.0512159954685578
14,1.051117145805219,1.0510017224998873
15,1.0509028920977297,1.0507874912790132
16,1.0506886801227902,1.0505733017712866
17,1.0504745098419714,1.050359153934188
18,1.0502603812097315,1.050145047718893
19,1.0500462941748017,1.0499309830714691
20,1.0498322486812552,1.0497169599338116
21,1.0496182446693456,1.049502978244376
22,1.0494042820761698,1.0492890379387676
23,1.0491903608362005,1.0490751389502129
24,1.0489764808817146,1.0488612812099447
25,1.048762642143148,1.0486474646475195
26,1.0485488445493838,1.0484336891910777
27,1.0483350880279936,1.0482199547675632
28,1.0481213725054392,1.0480062613029046
29,1.0479076979072415,1.0477926087221734
30,1.047694064158126,1.0475789969497127
31,1.047480471182144,1.0473654259092524
32,1.04726691890278,1.0471518955240064
33,1.0470534072430413,1.0469384057167557
34,1.0468399361255383,1.0467249564099237
35,1.0466265054725532,1.0465115475256381
36,1.0464131152060996,1.0462981789857904
37,1.0461997652479784,1.0460848507120826
38,1.045986455519822,1.0458715626260737
39,1.0457731859431378,1.0456583146492182
40,1.045559956439346,1.045445106702902
41,1.045346766929812,1.045231938708472
42,1.0451336173358767,1.0450188105872669
43,1.0449205075788839,1.0448057222606413
44,1.0447074375802055,1.04459267364999
45,1.0444944072612616,1.0443796646767676
46,1.0442814165435421,1.044166695262509
47,1.044068465348626,1.043953765328847
48,1.043855553598197,1.0437408747975274
49,1.043642681214059,1.0435280235904245
50,1.0434298481181505,1.0433152116295545
51,1.0432170542325587,1.0431024388370886
52,1.0430042994795294,1.042889705135364
53,1.0427915837814814,1.0426770104468948
54,1.042578907061014,1.0424643546943821
55,1.0423662692409184,1.0422517378007243
56,1.0421536702441863,1.0420391596890233
57,1.0419411099940188,1.0418266202825963
58,1.0417285884138332,1.0416141195049806
59,1.0415161054272715,1.0414016572799416
60,1.041303660958207,1.0411892335314792
61,1.0410912549307507,1.0409768481838353
62,1.040878887269258,1.0407645011614988
63,1.0406665578983336,1.0405521923892112
64,1.040454266742838,1.040339921791972
65,1.0402420137278916,1.0401276892950444
66,1.040029798778881,1.0399154948239586
67,1.039817621821461,1.0397033383045182
68,1.0396054827815635,1.0394912196628026
69,1.0393933815853962,1.0392791388251723
70,1.0391813181594503,1.0390670957182722
71,1.0389692924305038,1.0388550902690348
72,1.0387573043256235,1.0386431224046846
73,1.0385453537721696,1.038431192052741
74,1.038333440697799,1.038219299141021
75,1.0381215650304665,1.0380074435976434
76,1.0379097266984307,1.037795625351029
77,1.0376979256302543,1.037583844329907
78,1.0374861617548083,1.037372100463314
79,1.0372744350012733,1.0371603936805989
80,1.0370627452991419,1.036948723911424
81,1.0368510925782228,1.0367370910857676
82,1.0366394767686407,1.0365254951339264
83,1.0364278978008394,1.0363139359865174
84,1.0362163556055841,1.0361024135744779
85,1.0360048501139625,1.0358909278290716
86,1.0357933812573872,1.0356794786818853
87,1.0355819489675961,1.035468066064835
88,1.0353705531766573,1.0352566899101645
89,1.0351591938169664,1.035045350150448
90,1.0349478708212505,1.034834046718592
91,1.0347365841225697,1.0346227795478353
92,1.0345253336543172,1.0344115485717524
93,1.0343141193502212,1.0342003537242515
94,1.034102941144346,1.0339891949395787
95,1.0338917989710952,1.033778072152319
96,1.0336806927652067,1.0335669852973945
97,1.0334696224617617,1.0333559343100682
98,1.033258587996179,1.0331449191259439
99,1.0330475893042215,1.0329339396809674
100,0.9407205415427838,0.8400014546305927
101,0.7654577929745452,0.6848199159850246
102,0.6253620242228054,0.5609157029591587
103,0.5131352674532019,0.46119443378603403
104,0.4224789034691563,0.3802918033289554
105,0.3487155526935917,0.3142457628663762
106,0.2883648769682215,0.26007384599025596
107,0.23878167012981172,0.21548248140356505
108,0.1979153422955481,0.17867697245593014
109,0.16415134923669497,0.14823410015470673
110,0.13620319392466948,0.12301352571335661
111,0.11303620515700474,0.10209412088008434
112,0.09381209834328437,0.08472698437085006
113,0.07784766991888001,0.07030003228023488
114,0.06458342443117249,0.05831085333865423
115,0.053559370538807924,0.04834560713719937
116,0.044396105095726314,0.040062427819434004
117,0.036779869187625346,0.033178242397870476
118,0.030450633499849385,0.02745821330893329
119,0.025192524500526194,0.02270722213449104
120,0.02082607995490822,0.018762957603092604
121,0.017201948167673915,0.01549027602019202
122,0.014195736464145245,0.01277657900133658
123,0.011703781412248569,0.010528010252317943
124,0.009639663233279193,0.008666315849150888
125,0.007931324557192162,0.00712624492573614
126,0.006518682470351227,0.005853392605676098
127,0.005351645015856208,0.004802406350231941
128,0.004388460604259469,0.003935492026235812
129,0.00359434237933172,0.003221167937075146
130,0.0029403203400426375,0.002633224551128601
131,0.002402282597413503,0.002149855259238196
132,0.001960174030192339,0.001752929612298482
133,0.0015973261637711896,0.00142738544765741
134,0.0012998966121573672,0.0011607203504022455
135,0.0010564001079629017,0.0009425661991839893
136,0.0008573161666027818,0.0007643332609560373
137,0.0006947609179261802,0.0006189125384042965
138,0.0005622126932734004,0.0005004269274567654
139,0.0004542826590896843,0.00040402328119261264
140,0.0003665232039381917,0.00032569875751839493
141,0.0002952679654758498,0.00026215589681313685
142,0.00023749836913681673,0.00021068176926943998
143,0.00019073237449308025,0.00016904727986872398
144,0.0001529318158822209,0.00013542334631932038
145,0.00012242530329009145,0.00010831119194724759
146,9.784413604815363e-05,8.648443801638241e-05
147,7.806909083270617e-05,6.894105195596683e-05
148,6.218628931279105e-05,5.4863520849567164e-05
149,4.9450640035702046e-05,4.3585882751567675e-05
150,3.925559247698247e-05,3.456646983799061e-05
151,3.110814589646173e-05,2.7365403678863408e-05
152,2.4608227834006485e-05,2.162603958219096e-05
153,1.9431701868155704e-05,1.7059688659459513e-05
154,1.531638595405179e-05,1.3433056922664909e-05
155,1.2050564878760902e-05,1.0557933641981585e-05
156,9.46356617894246e-06,8.282739159353982e-06
157,7.4180408367241914e-06,6.485607714186551e-06
158,5.803650381267919e-06,5.0687355850066755e-06
159,4.531912515892187e-06,3.953770654088939e-06
160,3.5319996163785955e-06,3.0780577862967256e-06
161,2.7473197195326694e-06,2.3915863711344698e-06
162,2.1327390497541583e-06,1.854513021411153e-06
163,1.6523296533043404e-06,1.4351546066690086e-06
164,1.2775461149247713e-06,1.1083652475911889e-06
165,9.857551640166414e-07,8.543346720914045e-07
166,7.594299450362435e-07,6.572409564929984e-07
167,5.833095851961972e-07,5.04274223301274e-07
168,4.472242304397065e-07,3.861755018041059e-07
169,3.421803180485499e-07,2.95118545879588e-07
170,2.6124908792755816e-07,2.2504469519143508e-07
171,1.990255413051283e-07,1.7123324679465415e-07
172,1.5128845288412322e-07,1.300002321632346e-07
173,1.1474540062925771e-07,9.847516829639361e-08
174,8.683345422225848e-08,7.4426170370775e-08
175,6.55618012341489e-08,5.6121677012855847e-08
176,4.9387419597569994e-08,4.222126453900835e-08
177,3.71170131465049e-08,3.168961564348764e-08
178,2.7829820694433534e-08,2.372888132415758e-08
179,2.0816987436826703e-08,1.772562003300185e-08
180,1.5534050796556608e-08,1.3209266672249738e-08
181,1.1563787825142559e-08,9.819699593833734e-09
182,8.587230900076524e-09,7.2819707348052464e-09
183,6.3611080366607725e-09,5.3866628401451445e-09
184,4.700324809948224e-09,3.974656444682446e-09
185,3.4643932614850563e-09,2.9253443993095117e-09
186,2.5469437147015623e-09,2.1475366193920546e-09
187,1.867665602344026e-09,1.5735199222493603e-09
188,1.7475067278161931e-09,1.2624077151600436e-09
189,1.1129443991305718e-09,8.660482531865854e-10
190,7.460510021339066e-10,6.224632669445935e-10
191,5.301877244485489e-10,4.422949715427589e-10
192,3.8135208765536497e-10,3.1813695707357443e-10
193,2.747838427675701e-10,2.2914540664095848e-10
194,1.9767308918359793e-10,1.6464127745041302e-10
195,1.4184155976834108e-10,1.1796162691900595e-10
196,1.0149868414422087e-10,8.427675306176806e-11
197,7.242428495824043e-11,6.003813307613493e-11
198,5.152954255643997e-11,4.264669850390992e-11
199,3.655627426320774e-11,3.0204325281593056e-11
200,2.5857556547865872e-11,2.1328711824459723e-11
201,1.8235572625527382e-11,1.5016205676754177e-11
202,1.2821658819045042e-11,1.0539985067414386e-11
203,8.987692642090948e-12,7.375524138372685e-12
204,6.280840191164724e-12,5.14524193631455e-12
205,4.37561716571609e-12,3.5781815750908203e-12
206,3.0387748374119234e-12,2.4805979362574444e-12
207,2.103692260713364e-12,1.714214230068132e-12
208,1.616913084893167e-12,8.293482823446055e-12
209,4.590352694353598e-10,2.0048603610749625e-11
210,1.0232463777224091e-10,3.4085246958710134e-11
211,2.052855202204963e-11,1.0645749841087353e-11
212,4.0861944536008845e-12,6.040331246402029e-13
213,8.810961603329032e-13,6.779229242034314e-13
214,2.851871132966549e-13,1.3672872052051192e-13
215,1.2182336231496895e-13,8.288537925617128e-14
216,7.081990683368548e-14,5.62894287930678e-14
217,4.540010472866347e-14,3.639010220105148e-14
218,2.990772100014605e-14,2.405574418631338e-14
219,1.2904091204668583e-13,4.388165016886275e-12
220,4.0732162181072574e-10,3.6071373149804896e-10
221,1.0866120243320233e-10,4.426495256615384e-11
222,1.917796627960428e-11,3.6023159204678374e-14
223,3.348465809991937e-12,1.1840727638143954e-12
224,6.792492552211815e-13,4.725078487830673e-13
225,1.3525280201473748e-13,8.501894388988868e-14
226,2.564184591902421e-14,1.2621970166644191e-14
227,5.251640495187038e-15,2.5836685050006835e-15
228,1.4211484999638839e-15,1.0782076039241153e-15
229,6.129246608330156e-16,6.919774107914479e-16
230,3.928786939274896e-16,5.756454710118703e-16
231,3.0795104361614817e-16,4.952734027255263e-16
232,2.7094307044627623e-16,6.943932068841067e-16
233,1.4246511264469974e-11,3.4514856229365597e-10
234,2.6655987099820423e-10,1.3249367874067147e-10
235,4.200313847231569e-11,2.7064467361708987e-11
236,7.623182368795895e-12,1.6093736752605075e-12
237,1.2897525670138748e-12,6.2275775005126166e-15
238,2.4103797422715213e-13,5.1645158245619113e-14
239,4.8326525221016045e-14,1.9331964403926843e-14
240,9.59981345490428e-15,4.435394019116167e-15
241,1.9866500696974076e-15,9.761882843866191e-16
